course_id,title,description,tags,text,provider,subject,level,duration_hours,url
openlearn_b731eeb5cf2c,"Numbers, units and arithmetic","Do fractions and decimals make you apprehensive about maths? Do you lack confidence in dealing with numbers? If so, then this free course, Numbers, units and arithmetic, is for you. The course will...",,"Numbers, units and arithmetic Do fractions and decimals make you apprehensive about maths? Do you lack confidence in dealing with numbers? If so, then this free course, Numbers, units and arithmetic, is for you. The course will...",OpenLearn (The Open University),science maths technology,Introductory,,https://www.open.edu/openlearn/science-maths-technology/mathematics-statistics/numbers-units-and-arithmetic/content-section-0
openlearn_08170215cb10,Living without oil,"Crude oil is currently our most important global source of energy. It is vital in the manufacture of many modern materials. But the worlds supply of oil is finite, its price is unstable and our ...",,"Living without oil Crude oil is currently our most important global source of energy. It is vital in the manufacture of many modern materials. But the worlds supply of oil is finite, its price is unstable and our ...",OpenLearn (The Open University),science maths technology,Introductory,,https://www.open.edu/openlearn/science-maths-technology/living-without-oil
openlearn_8ea1a7a7ce9e,Children and young people’s participation,"Listening to children is a first step in the participation agenda, which is reasonably well established. By contrast, enabling children to share in decision making lags some way behind. This free ...",,"Children and young people’s participation Listening to children is a first step in the participation agenda, which is reasonably well established. By contrast, enabling children to share in decision making lags some way behind. This free ...",OpenLearn (The Open University),education development,Advanced,,https://www.open.edu/openlearn/education-development/childhood-youth/children-and-young-peoples-participation/content-section-0
openlearn_1403f2aae8e3,"Race, ethnicity and crime","This free course, Race, ethnicity and crime, briefly examines the relationships between race and ethnicity, and crime, criminalisation and criminal justice. It considers the relationship between ...",,"Race, ethnicity and crime This free course, Race, ethnicity and crime, briefly examines the relationships between race and ethnicity, and crime, criminalisation and criminal justice. It considers the relationship between ...",OpenLearn (The Open University),society politics law,Advanced,,https://www.open.edu/openlearn/society-politics-law/race-ethnicity-and-crime
openlearn_3377a633aae1,The range of work with young people,"This free course, The range of work with young people, identifies some features that we might use to describe the various settings where work with young people takes place. This encourages us to ...",,"The range of work with young people This free course, The range of work with young people, identifies some features that we might use to describe the various settings where work with young people takes place. This encourages us to ...",OpenLearn (The Open University),education development,Introductory,,https://www.open.edu/openlearn/education-development/childhood-youth/the-range-work-young-people/content-section-0
openlearn_e87e8874bcd8,Pain and Aspirin,"What causes pain and how do we stop it? This free course, Pain and Aspirin, looks at how the human body responds to the release of certain chemicals and as a result feels pain. Pain can be reduced ...",,"Pain and Aspirin What causes pain and how do we stop it? This free course, Pain and Aspirin, looks at how the human body responds to the release of certain chemicals and as a result feels pain. Pain can be reduced ...",OpenLearn (The Open University),science maths technology,Intermediate,,https://www.open.edu/openlearn/science-maths-technology/biology/pain-and-aspirin/content-section-0
openlearn_9ac317e3e2c7,"National identity in Britain and Ireland, 1780–1840","What is a ‘nation’? What is a ‘state’? Where have these ideas come from and how have they developed over time? This free course, National identity in Britain and Ireland, 1780-1840, explores how ...",,"National identity in Britain and Ireland, 1780–1840 What is a ‘nation’? What is a ‘state’? Where have these ideas come from and how have they developed over time? This free course, National identity in Britain and Ireland, 1780-1840, explores how ...",OpenLearn (The Open University),history the arts,Intermediate,,https://www.open.edu/openlearn/history-the-arts/national-identity-britain-and-ireland-17801840
openlearn_cd9badc3dd68,An introduction to energy resources,"Energy resources are essential for any society, be it one dependent on subsistence farming or an industrialised country. There are many different sources of energy, some well-known such as coal or ...",,"An introduction to energy resources Energy resources are essential for any society, be it one dependent on subsistence farming or an industrialised country. There are many different sources of energy, some well-known such as coal or ...",OpenLearn (The Open University),nature environment,Intermediate,,https://www.open.edu/openlearn/nature-environment/an-introduction-energy-resources
openlearn_dad496081296,Facilitating group discussions,"Gain an insight into facilitating meetings and discussions in the workplace. In this free course, Facilitating group discussions, you will look at some of the behaviours effective facilitators ...",,"Facilitating group discussions Gain an insight into facilitating meetings and discussions in the workplace. In this free course, Facilitating group discussions, you will look at some of the behaviours effective facilitators ...",OpenLearn (The Open University),money business,Introductory,,https://www.open.edu/openlearn/money-business/facilitating-group-discussions
openlearn_f358834f7794,Studying mammals: A winning design,"The term mammal encompasses a huge variety of animals, including humans. But what makes a mammal a mammal? This free course, Studying mammals: A winning design, explores some of the features, such ...",,"Studying mammals: A winning design The term mammal encompasses a huge variety of animals, including humans. But what makes a mammal a mammal? This free course, Studying mammals: A winning design, explores some of the features, such ...",OpenLearn (The Open University),nature environment,Introductory,,https://www.open.edu/openlearn/nature-environment/natural-history/studying-mammals-a-winning-design/content-section-0
openlearn_ff8a13371bbb,Studying Darwin,"Please note that this is not a course containing teaching materials. It collates links to a variety of courses and other resources about natural selection, its relevance to different environments ...",,"Studying Darwin Please note that this is not a course containing teaching materials. It collates links to a variety of courses and other resources about natural selection, its relevance to different environments ...",OpenLearn (The Open University),nature environment,Introductory,,https://www.open.edu/openlearn/nature-environment/natural-history/studying-darwin/content-section-0
openlearn_048d104e7f2f,Cultures,"In this free course, Cultures, you will address the question of traditional music and music from the francophone world, and you will examine the place they occupy in the world of artistic creation....",,"Cultures In this free course, Cultures, you will address the question of traditional music and music from the francophone world, and you will examine the place they occupy in the world of artistic creation....",OpenLearn (The Open University),languages,Intermediate,,https://www.open.edu/openlearn/languages/french/cultures/content-section-0
openlearn_16efc8519119,Starting with psychology,"The most 'important and greatest puzzle' we face as humans is ourselves (Boring, 1950, p. 56). Humans are a puzzle, one that is complex, subtle and multi-layered, and it gets even more complicated ...",,"Starting with psychology The most 'important and greatest puzzle' we face as humans is ourselves (Boring, 1950, p. 56). Humans are a puzzle, one that is complex, subtle and multi-layered, and it gets even more complicated ...",OpenLearn (The Open University),health sports psychology,Introductory,,https://www.open.edu/openlearn/health-sports-psychology/psychology/starting-psychology/content-section-0
openlearn_5b823d8624a6,Starting with law,"This course explores key legal concepts such as legal capacity and the rights and responsibilities of the individual. You will examine how laws are made, and how they affect us at different points ...",,"Starting with law This course explores key legal concepts such as legal capacity and the rights and responsibilities of the individual. You will examine how laws are made, and how they affect us at different points ...",OpenLearn (The Open University),society politics law,Introductory,,https://www.open.edu/openlearn/society-politics-law/starting-law
openlearn_5b834ec561b0,"Squares, roots and powers","From paving your patio to measuring the ingredients for your latest recipe, squares, roots and powers really are part of everyday life. This free course reviews the basics of all three and also ...",,"Squares, roots and powers From paving your patio to measuring the ingredients for your latest recipe, squares, roots and powers really are part of everyday life. This free course reviews the basics of all three and also ...",OpenLearn (The Open University),science maths technology,Introductory,,https://www.open.edu/openlearn/science-maths-technology/mathematics-statistics/squares-roots-and-powers/content-section-0
openlearn_533b5e870604,Speeches and speech-making,"This free course, Speeches and speech-making, explores an aspect of language use where 'voices' and 'texts' converge: the art of speech-making.",,"Speeches and speech-making This free course, Speeches and speech-making, explores an aspect of language use where 'voices' and 'texts' converge: the art of speech-making.",OpenLearn (The Open University),history the arts,Introductory,,https://www.open.edu/openlearn/history-the-arts/speeches-and-speech-making
openlearn_59bd9834b179,Introduction to number theory,"This free course, Introduction to number theory, is a branch of mathematics concerned with the properties of integers. Section 1 introduces Euclid’s algorithm, which is used to find the HCF of two ...",,"Introduction to number theory This free course, Introduction to number theory, is a branch of mathematics concerned with the properties of integers. Section 1 introduces Euclid’s algorithm, which is used to find the HCF of two ...",OpenLearn (The Open University),science maths technology,Introductory,,https://www.open.edu/openlearn/science-maths-technology/introduction-number-theory
openlearn_708d26f2df20,Software development for enterprise systems,"Enterprise systems are software applications that automate and integrate all many of the key business processes of an organisation. With some understanding of software development, in this free ...",,"Software development for enterprise systems Enterprise systems are software applications that automate and integrate all many of the key business processes of an organisation. With some understanding of software development, in this free ...",OpenLearn (The Open University),digital computing,Advanced,,https://www.open.edu/openlearn/digital-computing/software-development-enterprise-systems
openlearn_760257da84a4,Social psychology and politics,"Why are social psychologists interested in politics, and how can they help us understand things like social movements, protest and activism? This free course, Social psychology and politics, moves ...",,"Social psychology and politics Why are social psychologists interested in politics, and how can they help us understand things like social movements, protest and activism? This free course, Social psychology and politics, moves ...",OpenLearn (The Open University),health sports psychology,Intermediate,,https://www.open.edu/openlearn/health-sports-psychology/social-psychology-and-politics
openlearn_82ddcee68709,Studying mammals: The insect hunters,"From pygmy shrews to armadillos, a wide range of mammals survive on a diet made up largely of insects. Many of these have fascinating adaptations suited to catching or rooting out their prey. In ...",,"Studying mammals: The insect hunters From pygmy shrews to armadillos, a wide range of mammals survive on a diet made up largely of insects. Many of these have fascinating adaptations suited to catching or rooting out their prey. In ...",OpenLearn (The Open University),nature environment,Introductory,,https://www.open.edu/openlearn/nature-environment/natural-history/studying-mammals-the-insect-hunters/content-section-0
openlearn_84ff3c6417d3,"Christopher Marlowe, Doctor Faustus","What does Christopher Marlowe's Doctor Faustus tell us about the author and the time at which the play was written? This free course, Christopher Marlowe, Doctor Faustus, will help you to ...",,"Christopher Marlowe, Doctor Faustus What does Christopher Marlowe's Doctor Faustus tell us about the author and the time at which the play was written? This free course, Christopher Marlowe, Doctor Faustus, will help you to ...",OpenLearn (The Open University),history the arts,Intermediate,,https://www.open.edu/openlearn/history-the-arts/literature/christopher-marlowe-doctor-faustus/content-section-0
openlearn_ef9cfeb44dda,Second-order differential equations,This free course is concerned with second-order differential equations. Section 1 introduces some basic principles and terminology. Sections 2 and 3 give methods for finding the general solutions ...,,Second-order differential equations This free course is concerned with second-order differential equations. Section 1 introduces some basic principles and terminology. Sections 2 and 3 give methods for finding the general solutions ...,OpenLearn (The Open University),science maths technology,Intermediate,,https://www.open.edu/openlearn/science-maths-technology/second-order-differential-equations
openlearn_7e7758f85007,First steps in innovation and entrepreneurship,"This free course provides you with a short introduction to innovation and entrepreneurship, clarifying some key themes and terminology and helping you to examine your own views about these ...",,"First steps in innovation and entrepreneurship This free course provides you with a short introduction to innovation and entrepreneurship, clarifying some key themes and terminology and helping you to examine your own views about these ...",OpenLearn (The Open University),money business,Intermediate,,https://www.open.edu/openlearn/money-business/first-steps-innovation-and-entrepreneurship
openlearn_20a1c03049fc,Essay and report writing skills,"Writing reports and assignments can be a daunting prospect. Learn how to interpret questions and how to plan, structure and write your assignment or report. This free course, Essay and report ...",,"Essay and report writing skills Writing reports and assignments can be a daunting prospect. Learn how to interpret questions and how to plan, structure and write your assignment or report. This free course, Essay and report ...",OpenLearn (The Open University),education development,Introductory,,https://www.open.edu/openlearn/education-development/essay-and-report-writing-skills
openlearn_a9e434f58023,School business manager: Developing the role,"There is an ongoing revolution in the running of state schools and this is making the position of the school business manager both significant and necessary. Government thinking, together with ...",,"School business manager: Developing the role There is an ongoing revolution in the running of state schools and this is making the position of the school business manager both significant and necessary. Government thinking, together with ...",OpenLearn (The Open University),education development,Introductory,,https://www.open.edu/openlearn/education-development/school-business-manager-developing-the-role
openlearn_76798f78391c,Rounding and estimation,"Scientific calculators are a wonderful invention, but they're only as good as the people who use them. If you often get an unexpected or ridiculous result when you press the enter button, this ...",,"Rounding and estimation Scientific calculators are a wonderful invention, but they're only as good as the people who use them. If you often get an unexpected or ridiculous result when you press the enter button, this ...",OpenLearn (The Open University),science maths technology,Introductory,,https://www.open.edu/openlearn/science-maths-technology/mathematics-statistics/rounding-and-estimation/content-section-0
openlearn_5755b17a68b9,Roaring Twenties? Europe in the interwar period,"While recognising the shadows cast by two world wars (one concluded and one imminent) over European society during the 1920s and 1930s, this free course, Roaring Twenties? Europe in the interwar ...",,"Roaring Twenties? Europe in the interwar period While recognising the shadows cast by two world wars (one concluded and one imminent) over European society during the 1920s and 1930s, this free course, Roaring Twenties? Europe in the interwar ...",OpenLearn (The Open University),history the arts,Advanced,,https://www.open.edu/openlearn/history-the-arts/roaring-twenties-europe-the-interwar-period
openlearn_64b86766aa09,Retail marketing,"This free course, Retail marketing, explores how retailers use marketing to communicate with their customers, considering definitions of retailing and consumers, the basics of communications, ...",,"Retail marketing This free course, Retail marketing, explores how retailers use marketing to communicate with their customers, considering definitions of retailing and consumers, the basics of communications, ...",OpenLearn (The Open University),money business,Introductory,,https://www.open.edu/openlearn/money-business/business-strategy-studies/retail-marketing/content-section-0
openlearn_6d1095544447,Religious diversity: rethinking religion,"Religion is not necessarily what you think it is! This free course, Religious diversity: rethinking religion, introduces you to a selection of the vast variety of religious beliefs and practices in...",,"Religious diversity: rethinking religion Religion is not necessarily what you think it is! This free course, Religious diversity: rethinking religion, introduces you to a selection of the vast variety of religious beliefs and practices in...",OpenLearn (The Open University),history the arts,Intermediate,,https://www.open.edu/openlearn/history-the-arts/religious-studies/religious-diversity-rethinking-religion/content-section-0
openlearn_60e15ae91381,Reading and note taking – preparation for study,"Reading and note taking are two essential study skills. How do you read? This free course, Reading and note taking preparation for study, will introduce you to different techniques to help you to ...",,"Reading and note taking – preparation for study Reading and note taking are two essential study skills. How do you read? This free course, Reading and note taking preparation for study, will introduce you to different techniques to help you to ...",OpenLearn (The Open University),society politics law,Introductory,,https://www.open.edu/openlearn/society-politics-law/sociology/reading-and-note-taking-preparation-study/content-section-0
openlearn_65fae561d385,"Ratio, proportion and percentages","From politics to cookery, ratios, proportions and percentages are part of everyday life. This free course is designed to help you become more familiar with how figures can be manipulated, then you ...",,"Ratio, proportion and percentages From politics to cookery, ratios, proportions and percentages are part of everyday life. This free course is designed to help you become more familiar with how figures can be manipulated, then you ...",OpenLearn (The Open University),science maths technology,Introductory,,https://www.open.edu/openlearn/science-maths-technology/mathematics-statistics/ratio-proportion-and-percentages/content-section-0
openlearn_d41bd6368f5d,Quantitative and qualitative research in finance,"What are the key features of qualitative and quantitative research in finance? What do they involve in practical terms, and what they can produce? This free course, Quantitative and qualitative ...",,"Quantitative and qualitative research in finance What are the key features of qualitative and quantitative research in finance? What do they involve in practical terms, and what they can produce? This free course, Quantitative and qualitative ...",OpenLearn (The Open University),money business,Advanced,,https://www.open.edu/openlearn/money-business/quantitative-and-qualitative-research-finance
openlearn_7e6e2c8b2b23,"Psychological research, obedience and ethics","In this free course, Psychological research, obedience and ethics, you will learn about the importance of ethics in research that is undertaken by psychologists. You will read about the famous ...",,"Psychological research, obedience and ethics In this free course, Psychological research, obedience and ethics, you will learn about the importance of ethics in research that is undertaken by psychologists. You will read about the famous ...",OpenLearn (The Open University),society politics law,Introductory,,https://www.open.edu/openlearn/society-politics-law/sociology/psychological-research-obedience-and-ethics/content-section-0
openlearn_e28d63609f59,Dance skills,"Dance communicates ideas through movement and is an expressive art form. Students need to learn how to use their body in a safe and healthy way, whilst developing a wide-ranging movement vocabulary...",,"Dance skills Dance communicates ideas through movement and is an expressive art form. Students need to learn how to use their body in a safe and healthy way, whilst developing a wide-ranging movement vocabulary...",OpenLearn (The Open University),education development,Intermediate,,https://www.open.edu/openlearn/education-development/dance-skills
openlearn_491000614052,The Roman Empire: introducing some key terms,"This free course, The Roman Empire: Introducing some key terms, will define basic concepts and terms that are essential for an understanding of the culture and identity of the Roman Empire. Terms ...",,"The Roman Empire: introducing some key terms This free course, The Roman Empire: Introducing some key terms, will define basic concepts and terms that are essential for an understanding of the culture and identity of the Roman Empire. Terms ...",OpenLearn (The Open University),history the arts,Advanced,,https://www.open.edu/openlearn/history-the-arts/history/the-roman-empire-introducing-some-key-terms/content-section-0
openlearn_ba40732cbb13,Primary science: supporting children’s learning,"Science is a key subject area in primary education curriculum frameworks. This free course, Primary science: supporting children's learning, provides an opportunity to consider your own ...",,"Primary science: supporting children’s learning Science is a key subject area in primary education curriculum frameworks. This free course, Primary science: supporting children's learning, provides an opportunity to consider your own ...",OpenLearn (The Open University),education development,Intermediate,,https://www.open.edu/openlearn/education-development/education/primary-science-supporting-childrens-learning/content-section-0
openlearn_0325f07e7ef7,Neighbourhood nature,"There is a fascinating world of nature all around us which we can see if we know how to look for it. Wherever you live, be it in a city or the countryside, you will find areas that support a range ...",,"Neighbourhood nature There is a fascinating world of nature all around us which we can see if we know how to look for it. Wherever you live, be it in a city or the countryside, you will find areas that support a range ...",OpenLearn (The Open University),nature environment,Introductory,,https://www.open.edu/openlearn/nature-environment/natural-history/neighbourhood-nature/content-section-0
openlearn_bf925985ff80,Practising science: Reading the rocks and ecology,"Have you ever wondered how scientists analyse the environment? This free course, Practising science: Reading the rocks and ecology, introduces you to the techniques used by science students at ...",,"Practising science: Reading the rocks and ecology Have you ever wondered how scientists analyse the environment? This free course, Practising science: Reading the rocks and ecology, introduces you to the techniques used by science students at ...",OpenLearn (The Open University),science maths technology,Introductory,,https://www.open.edu/openlearn/science-maths-technology/geology/practising-science-reading-the-rocks-and-ecology/content-section-0
openlearn_f6c6e7fb0cba,Point estimation,"This free course looks at point estimation, that is, the estimation of the value of the parameter of a statistical model by a single number, a point estimate for the parameter. Section 1 develops ...",,"Point estimation This free course looks at point estimation, that is, the estimation of the value of the parameter of a statistical model by a single number, a point estimate for the parameter. Section 1 develops ...",OpenLearn (The Open University),science maths technology,Intermediate,,https://www.open.edu/openlearn/science-maths-technology/point-estimation
openlearn_9734dfe02585,Introduction to computational thinking,"You will learn about algorithms and abstraction in this free course, Introduction to computational thinking, and encounter some applications of computational thinking in various disciplines, ...",,"Introduction to computational thinking You will learn about algorithms and abstraction in this free course, Introduction to computational thinking, and encounter some applications of computational thinking in various disciplines, ...",OpenLearn (The Open University),science maths technology,Intermediate,,https://www.open.edu/openlearn/science-maths-technology/introduction-computational-thinking
openlearn_486700454af8,Picturing the family,"Besides being simple mementos, family photographs can offer insights into the past. This free course, Picturing the family, looks at some of the ways photographs can reveal, and sometimes conceal, ...",,"Picturing the family Besides being simple mementos, family photographs can offer insights into the past. This free course, Picturing the family, looks at some of the ways photographs can reveal, and sometimes conceal, ...",OpenLearn (The Open University),history the arts,Introductory,,https://www.open.edu/openlearn/history-the-arts/visual-art/picturing-the-family/content-section-0
openlearn_9b25ea21b67d,Physical activity: a family affair,"This free course, Physical activity: a family affair, aims to explore the effects that the family has on the amount and nature of physical activity a child participates in. The beliefs and ...",,"Physical activity: a family affair This free course, Physical activity: a family affair, aims to explore the effects that the family has on the amount and nature of physical activity a child participates in. The beliefs and ...",OpenLearn (The Open University),health sports psychology,Advanced,,https://www.open.edu/openlearn/health-sports-psychology/physical-activity-family-affair
openlearn_8058d53029da,Personal development planning for engineering,"This free course, Personal development planning for engineering, has been written in keeping with the requirements of UK-SPEC and the professional engineering institutions (e.g. ImechE, IET etc). ...",,"Personal development planning for engineering This free course, Personal development planning for engineering, has been written in keeping with the requirements of UK-SPEC and the professional engineering institutions (e.g. ImechE, IET etc). ...",OpenLearn (The Open University),science maths technology,Introductory,,https://www.open.edu/openlearn/science-maths-technology/personal-development-planning-engineering
openlearn_9695d3645d13,Interpreting data: Boxplots and tables,"This free course, Interpreting data: Boxplots and tables, is concerned with two main topics. In Section 1, you will learn about another kind of graphical display, the boxplot. A boxplot is a fairly...",,"Interpreting data: Boxplots and tables This free course, Interpreting data: Boxplots and tables, is concerned with two main topics. In Section 1, you will learn about another kind of graphical display, the boxplot. A boxplot is a fairly...",OpenLearn (The Open University),science maths technology,Intermediate,,https://www.open.edu/openlearn/science-maths-technology/mathematics-statistics/interpreting-data-boxplots-and-tables/content-section-0
openlearn_a3ec22ccce5b,"Organisations, environmental management and innovation","Do you want to discover more about how organisations innovate for environmental management? This free course, Organisations, environmental management and innovation, focuses on the innovations ...",,"Organisations, environmental management and innovation Do you want to discover more about how organisations innovate for environmental management? This free course, Organisations, environmental management and innovation, focuses on the innovations ...",OpenLearn (The Open University),nature environment,Intermediate,,https://www.open.edu/openlearn/nature-environment/organisations-environmental-management-and-innovation
openlearn_2f98b1957c24,Number theory,This free course is an introduction to Number Theory. Section 1 provides a brief introduction to the kinds of problem that arise in Number Theory. Section 2 reviews and provides a more formal ...,,Number theory This free course is an introduction to Number Theory. Section 1 provides a brief introduction to the kinds of problem that arise in Number Theory. Section 2 reviews and provides a more formal ...,OpenLearn (The Open University),science maths technology,Intermediate,,https://www.open.edu/openlearn/science-maths-technology/number-theory
openlearn_5d845d464dd1,Hadrian's Rome,"This free course, Hadrian's Rome, explores the city of Rome during the reign of the emperor Hadrian (117-38 CE). What impact did the emperor have on the appearance of the city? What types of ...",,"Hadrian's Rome This free course, Hadrian's Rome, explores the city of Rome during the reign of the emperor Hadrian (117-38 CE). What impact did the emperor have on the appearance of the city? What types of ...",OpenLearn (The Open University),history the arts,Advanced,,https://www.open.edu/openlearn/history-the-arts/hadrians-rome
openlearn_951081cbe4e9,How to be a critical reader,In this free course you will focus on how to be a critical reader. Reading critically is an essential skill at university. It means being aware of your own purposes and opinions as you read and ...,,How to be a critical reader In this free course you will focus on how to be a critical reader. Reading critically is an essential skill at university. It means being aware of your own purposes and opinions as you read and ...,OpenLearn (The Open University),languages,Intermediate,,https://www.open.edu/openlearn/languages/english-language/how-be-critical-reader/content-section-0
openlearn_5a4859bf0095,Forensic science and fingerprints,"This free course, Forensic science and fingerprints, covers how science can make fingerprints easier to study, how they are used in court and some of the questions about the extent to which ...",,"Forensic science and fingerprints This free course, Forensic science and fingerprints, covers how science can make fingerprints easier to study, how they are used in court and some of the questions about the extent to which ...",OpenLearn (The Open University),health sports psychology,Introductory,,https://www.open.edu/openlearn/health-sports-psychology/health/forensic-science-and-fingerprints/content-section-0
openlearn_6eeefb77a2e7,Napoleonic paintings,"In this free course, Napoleonic paintings, we will examine a range of Napoleonic imagery by David, Gros and a number of other artists, beginning with comparatively simple single-figure portraits ...",,"Napoleonic paintings In this free course, Napoleonic paintings, we will examine a range of Napoleonic imagery by David, Gros and a number of other artists, beginning with comparatively simple single-figure portraits ...",OpenLearn (The Open University),history the arts,Intermediate,,https://www.open.edu/openlearn/history-the-arts/history-art/napoleonic-paintings/content-section-0
openlearn_e128a686bd6b,Animals at the extremes: hibernation and torpor,"Hibernation is an ingenious adaptation that some animals employ to survive difficult conditions in winter. This free course, Animals at the extremes: hibernation and torpor, examines the ...",,"Animals at the extremes: hibernation and torpor Hibernation is an ingenious adaptation that some animals employ to survive difficult conditions in winter. This free course, Animals at the extremes: hibernation and torpor, examines the ...",OpenLearn (The Open University),nature environment,Intermediate,,https://www.open.edu/openlearn/nature-environment/natural-history/animals-the-extremes-hibernation-and-torpor/content-section-0
openlearn_f8bacf1517f2,Am I ready to be an apprentice distance learner?,"Distance learning can open up opportunities for study. You might have not studied for a while, you might be returning to education, or you might not have had the chance to study at a higher level ...",,"Am I ready to be an apprentice distance learner? Distance learning can open up opportunities for study. You might have not studied for a while, you might be returning to education, or you might not have had the chance to study at a higher level ...",OpenLearn (The Open University),education development,Introductory,,https://www.open.edu/openlearn/education-development/am-i-ready-be-apprentice-distance-learner
openlearn_def617ae637a,Am I ready to be a distance learner?,"Distance learning can open up opportunities for study. You might have not studied for a while, you might be returning to education, or you might not have had the chance to study at a higher level ...",,"Am I ready to be a distance learner? Distance learning can open up opportunities for study. You might have not studied for a while, you might be returning to education, or you might not have had the chance to study at a higher level ...",OpenLearn (The Open University),education development,Introductory,,https://www.open.edu/openlearn/education-development/am-i-ready-be-distance-learner
openlearn_9aa2d78df383,Intermediate Italian: describing people,"This course requires some basic knowledge of Italian. It focuses on describing both physical appearance and personality, as well as on developing listening skills and work on pronunciation.",,"Intermediate Italian: describing people This course requires some basic knowledge of Italian. It focuses on describing both physical appearance and personality, as well as on developing listening skills and work on pronunciation.",OpenLearn (The Open University),languages,Intermediate,,https://www.open.edu/openlearn/languages/intermediate-italian-describing-people
openlearn_9831c2331088,Influenza: A case study,"This free course, Influenza: A case study, explores the biology of influenza, covering a range of topics including: the virus, infection, replication, mutation, immune responses, pathology, ...",,"Influenza: A case study This free course, Influenza: A case study, explores the biology of influenza, covering a range of topics including: the virus, infection, replication, mutation, immune responses, pathology, ...",OpenLearn (The Open University),science maths technology,Advanced,,https://www.open.edu/openlearn/science-maths-technology/biology/influenza-a-case-study/content-section-0
openlearn_df9ff64637cc,Exploring communications technology,"This free course, Exploring communications technology, looks at some of the principles underpinning communications technology. It looks at the properties of signals and media (such as optical fibre...",,"Exploring communications technology This free course, Exploring communications technology, looks at some of the principles underpinning communications technology. It looks at the properties of signals and media (such as optical fibre...",OpenLearn (The Open University),digital computing,Intermediate,,https://www.open.edu/openlearn/digital-computing/exploring-communications-technology
openlearn_aabac633bfcb,"More working with charts, graphs and tables","When you encounter maths or technical content you'll need to know how to interpret this information, and possibly to present your own findings in this way. This free course, More working with ...",,"More working with charts, graphs and tables When you encounter maths or technical content you'll need to know how to interpret this information, and possibly to present your own findings in this way. This free course, More working with ...",OpenLearn (The Open University),science maths technology,Introductory,,https://www.open.edu/openlearn/science-maths-technology/mathematics-statistics/more-working-charts-graphs-and-tables/content-section-0
openlearn_a76af34c58f1,Sustainable innovations in enterprises,"This free online course, Sustainable innovations in enterprises, introduces you to the importance of sustainable innovations, the role it plays in commercial and social enterprises and the ...",,"Sustainable innovations in enterprises This free online course, Sustainable innovations in enterprises, introduces you to the importance of sustainable innovations, the role it plays in commercial and social enterprises and the ...",OpenLearn (The Open University),money business,Introductory,,https://www.open.edu/openlearn/money-business/sustainable-innovations-enterprises
openlearn_3b043204ad93,Human rights and law,"Human rights now seem to take precedent over many areas of our lives, but where do these rights come from and how did they develop? This free course, Human rights and the law, looks at the impact ...",,"Human rights and law Human rights now seem to take precedent over many areas of our lives, but where do these rights come from and how did they develop? This free course, Human rights and the law, looks at the impact ...",OpenLearn (The Open University),society politics law,Introductory,,https://www.open.edu/openlearn/society-politics-law/human-rights-and-law
openlearn_9174808649b2,How do empires work?,"How are empires ruled? How do military, economic, logistic and cultural constructs combine to create 'systems of empire'? This free course, How do empires work?, introduces these questions by ...",,"How do empires work? How are empires ruled? How do military, economic, logistic and cultural constructs combine to create 'systems of empire'? This free course, How do empires work?, introduces these questions by ...",OpenLearn (The Open University),history the arts,Introductory,,https://www.open.edu/openlearn/history-the-arts/how-do-empires-work
openlearn_46e5da2b4a1a,History of reading tutorial 3: Famous writers and their reading - Elizabeth Barrett Browning and Vernon Lee,"Have you ever wondered about the reading tastes and habits of famous writers in the past? This free course, History of reading tutorial 3: Famous writers and their reading Elizabeth Barrett ...",,"History of reading tutorial 3: Famous writers and their reading - Elizabeth Barrett Browning and Vernon Lee Have you ever wondered about the reading tastes and habits of famous writers in the past? This free course, History of reading tutorial 3: Famous writers and their reading Elizabeth Barrett ...",OpenLearn (The Open University),history the arts,Intermediate,,https://www.open.edu/openlearn/history-the-arts/history-reading-tutorial-3-famous-writers-and-their-reading---elizabeth-barrett-browning-and-vernon-lee
openlearn_85a282200fd9,History of reading tutorial 1: Finding evidence of reading in the past,"How do we know what people read in the past, and how they read it? This free course, History of reading tutorial 1: Finding evidence of reading in the past, is the first in a series of tutorials ...",,"History of reading tutorial 1: Finding evidence of reading in the past How do we know what people read in the past, and how they read it? This free course, History of reading tutorial 1: Finding evidence of reading in the past, is the first in a series of tutorials ...",OpenLearn (The Open University),history the arts,Introductory,,https://www.open.edu/openlearn/history-the-arts/history-reading-tutorial-1-finding-evidence-reading-the-past
openlearn_13e8845a5a3c,Grammar matters,"Grammar matters because, combined with vocabulary choice, it is our main way of making meaning. This free course introduces you to one approach used to understand how meanings relate systematically...",,"Grammar matters Grammar matters because, combined with vocabulary choice, it is our main way of making meaning. This free course introduces you to one approach used to understand how meanings relate systematically...",OpenLearn (The Open University),languages,Advanced,,https://www.open.edu/openlearn/languages/grammar-matters
openlearn_4b887c6b8721,Art and the Mexican Revolution,"In this free course, Art and the Mexican Revolution, you will explore one of Diego Rivera’s key murals which was commissioned by the Mexican government in the period after the Mexican Revolution of...",,"Art and the Mexican Revolution In this free course, Art and the Mexican Revolution, you will explore one of Diego Rivera’s key murals which was commissioned by the Mexican government in the period after the Mexican Revolution of...",OpenLearn (The Open University),history the arts,Intermediate,,https://www.open.edu/openlearn/history-the-arts/art-and-the-mexican-revolution
